customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST01948,Female,0,No,No,70,Yes,No phone service,No,No,No,No,Month-to-month,No,Mailed check,75.41,5280.14,1,No
CUST01949,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,86.49,5307.75,0,No
CUST01950,Male,0,Yes,Yes,47,No,No phone service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,76.1,3590.15,2,Yes
CUST01951,Female,0,No,No,61,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.96,5205.75,1,No
CUST01952,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,29.78,2044.36,2,Yes
CUST01953,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No,Month-to-month,No,Credit card,66.55,1206.64,1,Yes
CUST01954,Female,0,No,Yes,33,Yes,No,DSL,No internet service,No,No,One year,No,Electronic check,54.42,1821.28,3,No
CUST01955,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No,One year,No,Electronic check,117.28,5652.42,1,No
CUST01956,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.06,1091.97,1,No
CUST01957,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,48.43,2385.66,4,No
CUST01958,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,114.07,2862.48,0,Yes
CUST01959,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Electronic check,118.32,6548.32,2,Yes
CUST01960,Male,0,Yes,Yes,13,No,No phone service,DSL,No,No,No internet service,Two year,No,Mailed check,102.14,1362.93,0,No
CUST01961,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer,25.75,656.61,0,No
CUST01962,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Credit card,75.26,231.94,2,Yes
CUST01963,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer,58.81,1834.31,1,Yes
CUST01964,Female,0,No,No,64,Yes,No phone service,DSL,No,No internet service,No,Two year,No,Mailed check,100.26,6445.42,0,No
CUST01965,Male,0,No,No,60,Yes,No phone service,DSL,No,No,No internet service,Month-to-month,No,Bank transfer,23.61,1459.46,2,No
CUST01966,Male,0,No,Yes,19,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Mailed check,38.11,768.7,1,No
CUST01967,Male,0,No,Yes,9,Yes,Yes,DSL,No internet service,No,Yes,One year,No,Electronic check,67.9,652.7,4,Yes
CUST01968,Female,0,Yes,Yes,33,No,No,DSL,No internet service,No,No,Month-to-month,No,Bank transfer,34.08,1126.81,2,No
CUST01969,Male,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,88.66,5360.64,1,No
CUST01970,Male,0,Yes,No,26,Yes,No phone service,DSL,No internet service,No,No,Two year,Yes,Electronic check,101.72,2689.67,5,Yes
CUST01971,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Mailed check,89.86,3507.38,2,No
CUST01972,Male,0,Yes,No,64,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,62.91,4047.05,3,Yes
CUST01973,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Credit card,107.6,3470.03,2,Yes
CUST01974,Female,0,Yes,No,67,Yes,No phone service,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer,32.04,2158.32,1,No
CUST01975,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card,44.55,3144.33,2,No
CUST01976,Male,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,67.93,587.74,1,No
CUST01977,Male,1,No,No,15,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.26,407.25,3,Yes
CUST01978,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,27.76,158.03,1,No
CUST01979,Male,0,No,No,22,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,58.54,1312.09,2,No
CUST01980,Female,0,No,No,42,No,No,Fiber optic,No internet service,No,No,Month-to-month,Yes,Bank transfer,114.28,4820.29,1,Yes
CUST01981,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,110.66,6230.25,1,Yes
CUST01982,Female,0,Yes,Yes,50,No,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,65.53,3297.34,2,No
CUST01983,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.5,392.1,2,No
CUST01984,Male,1,No,Yes,23,No,No phone service,DSL,No internet service,No internet service,No,Two year,Yes,Bank transfer,36.17,867.91,0,No
CUST01985,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Mailed check,56.51,579.15,2,No
CUST01986,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,39.43,2013.38,3,No
CUST01987,Female,0,Yes,No,16,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,26.46,424.39,1,No
CUST01988,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card,86.73,3168.85,3,Yes
CUST01989,Male,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,No,Month-to-month,No,Electronic check,77.31,940.32,0,No
CUST01990,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,47.71,2932.7,1,Yes
CUST01991,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Credit card,97.45,729.68,0,No
CUST01992,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.15,5366.63,0,No
CUST01993,Male,1,Yes,Yes,69,Yes,No phone service,DSL,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,68.08,4701.45,0,No
CUST01994,Male,1,No,No,43,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card,27.85,1225.15,2,Yes
CUST01995,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,111.68,6593.53,2,Yes
CUST01996,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.2,3452.75,3,No
CUST01997,Female,1,No,Yes,20,No,No,DSL,No,No,Yes,Month-to-month,No,Bank transfer,43.2,906.57,1,No
CUST01998,Male,1,No,No,41,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Electronic check,80.27,3305.54,3,No
CUST01999,Male,0,No,No,28,No,Yes,Fiber optic,No internet service,No,No,One year,Yes,Electronic check,59.31,1694.61,1,No
CUST02000,Male,0,No,Yes,64,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,82.81,5325.29,1,Yes
CUST02001,Male,0,No,No,16,No,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,66.33,1072.4,2,Yes
CUST02002,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card,67.52,1983.97,1,No
CUST02003,Female,1,No,Yes,25,Yes,No,DSL,No internet service,Yes,Yes,Two year,Yes,Electronic check,93.06,2329.95,1,No
CUST02004,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,80.6,4208.56,2,No
CUST02005,Female,1,Yes,No,18,Yes,No phone service,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,26.16,497.02,0,No
CUST02006,Male,0,Yes,No,52,Yes,No phone service,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,24.67,1294.26,1,No
CUST02007,Female,1,Yes,No,16,Yes,Yes,DSL,No,No internet service,No internet service,One year,Yes,Mailed check,49.11,818.77,0,No
CUST02008,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,61.89,2787.64,1,No
CUST02009,Male,1,No,No,52,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,46.07,2419.88,3,No
CUST02010,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,84.45,5356.1,1,Yes
CUST02011,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Mailed check,37.9,1689.1,1,No
CUST02012,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.82,4355.09,0,Yes
CUST02013,Female,1,No,No,18,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Electronic check,96.86,1775.09,3,Yes
CUST02014,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,No,Credit card,30.68,2195.52,0,No
CUST02015,Female,1,Yes,No,64,Yes,No,Fiber optic,No internet service,No,No internet service,One year,No,Bank transfer,84.38,5414.53,0,No
CUST02016,Female,1,No,No,36,Yes,No phone service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,116.07,4225.46,4,Yes
CUST02017,Male,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.67,2629.57,2,No
CUST02018,Female,0,No,No,25,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,No,Bank transfer,110.75,2806.01,1,No
CUST02019,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,79.82,124.93,1,Yes
CUST02020,Female,0,No,No,58,Yes,No,DSL,No internet service,No internet service,Yes,Two year,Yes,Mailed check,78.28,4567.8,2,No
CUST02021,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Two year,No,Bank transfer,23.3,136.31,2,No
CUST02022,Male,0,Yes,No,36,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.33,3422.96,4,Yes
CUST02023,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,66.78,2033.36,2,Yes
CUST02024,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Credit card,91.56,4325.57,0,No
CUST02025,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Credit card,100.54,509.98,1,Yes
CUST02026,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes,Mailed check,71.43,1027.7,1,No
CUST02027,Male,1,Yes,No,14,Yes,Yes,DSL,No internet service,No,No,Two year,No,Mailed check,44.89,677.33,4,No
CUST02028,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No,Yes,One year,No,Bank transfer,32.44,1985.76,3,No
CUST02029,Female,1,Yes,No,15,No,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.37,552.92,1,No
CUST02030,Female,0,No,No,19,Yes,No,DSL,No,No,No,One year,Yes,Bank transfer,106.43,2054.34,3,No
CUST02031,Male,0,No,No,43,Yes,No,DSL,Yes,Yes,No,One year,No,Electronic check,30.6,1333.2,0,No
CUST02032,Male,0,No,No,41,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,57.24,2355.32,1,Yes
CUST02033,Male,0,No,Yes,45,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,52.1,2355.73,2,No
CUST02034,Female,0,No,Yes,33,Yes,Yes,DSL,No,No internet service,No internet service,One year,No,Electronic check,106.28,3507.56,3,No
CUST02035,Male,0,No,No,63,Yes,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Bank transfer,66.72,4237.03,5,Yes
CUST02036,Female,0,No,Yes,28,No,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Mailed check,119.64,3390.51,2,No
CUST02037,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No,One year,Yes,Electronic check,93.18,199.81,1,Yes
CUST02038,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No internet service,No,One year,No,Bank transfer,104.79,842.91,1,No
CUST02039,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,No internet service,No internet service,One year,Yes,Credit card,28.06,690.23,2,Yes
CUST02040,Male,0,Yes,No,41,Yes,No phone service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,43.82,1811.22,2,No
CUST02041,Male,0,Yes,No,45,Yes,No phone service,DSL,No internet service,No,No,One year,No,Credit card,31.82,1454.44,0,No
CUST02042,Male,0,No,Yes,72,No,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,65.29,4714.09,1,Yes
CUST02043,Male,0,Yes,Yes,58,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,91.27,5310.65,4,No
CUST02044,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,35.24,750.18,1,No
CUST02045,Female,1,No,No,21,Yes,No phone service,Fiber optic,Yes,No internet service,No,One year,Yes,Electronic check,31.28,673.62,3,No
CUST02046,Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,Yes,One year,Yes,Mailed check,80.69,2298.6,2,No
CUST02047,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,41.49,2603.67,1,No
CUST02048,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,66.89,4832.96,2,No
CUST02049,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,23.21,1433.49,1,No
CUST02050,Male,0,Yes,Yes,63,Yes,No phone service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,87.42,5537.21,0,No
CUST02051,Female,0,Yes,Yes,68,Yes,No phone service,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,73.21,4978.71,2,No
CUST02052,Male,0,No,Yes,39,Yes,No,DSL,No internet service,Yes,No,One year,No,Bank transfer,84.04,3281.0,2,No
CUST02053,Female,0,No,No,0,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card,46.09,37.63,3,Yes
CUST02054,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,No,Yes,One year,No,Credit card,46.42,2993.21,0,No
CUST02055,Male,0,Yes,No,61,Yes,No,DSL,No,No,No,One year,No,Credit card,99.74,6104.42,2,No
CUST02056,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Credit card,91.29,4845.66,1,Yes
CUST02057,Female,0,No,No,59,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Mailed check,77.13,4558.54,0,No
CUST02058,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer,82.07,3733.04,0,No
CUST02059,Female,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,27.59,151.81,2,Yes
CUST02060,Male,0,No,No,21,Yes,No phone service,No,No,No,No,Two year,Yes,Electronic check,105.33,2239.93,1,No
CUST02061,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Bank transfer,96.53,5034.32,1,No
CUST02062,Female,0,Yes,Yes,69,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,78.23,5444.51,3,No
CUST02063,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Credit card,111.7,3493.9,2,Yes
CUST02064,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card,35.2,391.83,2,No
CUST02065,Male,0,No,No,9,Yes,No phone service,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,88.04,792.52,2,No
CUST02066,Female,0,No,Yes,38,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,116.22,4438.88,0,No
CUST02067,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,49.62,1532.15,1,No
CUST02068,Male,0,Yes,No,11,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.56,232.07,3,Yes
CUST02069,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,Yes,No internet service,Two year,Yes,Mailed check,92.96,3475.85,2,No
CUST02070,Male,1,No,No,66,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,18.71,1267.74,2,Yes
CUST02071,Male,0,No,No,65,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Electronic check,107.0,6962.61,0,Yes
CUST02072,Male,0,No,No,51,Yes,Yes,DSL,No internet service,Yes,Yes,Two year,No,Electronic check,23.74,1249.49,3,No
CUST02073,Female,1,Yes,No,4,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,84.58,343.95,2,Yes
CUST02074,Female,1,No,No,10,Yes,No phone service,DSL,Yes,Yes,No,Two year,Yes,Bank transfer,56.47,601.1,3,No
CUST02075,Male,1,No,No,24,Yes,No phone service,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,38.74,979.31,0,Yes
CUST02076,Male,0,No,Yes,34,Yes,No phone service,DSL,No internet service,No,No,One year,Yes,Electronic check,109.62,3774.98,4,No
CUST02077,Female,0,No,No,34,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,94.12,3240.09,0,Yes
CUST02078,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Mailed check,52.72,1133.85,1,No
CUST02079,Male,0,Yes,No,36,Yes,No phone service,DSL,No internet service,Yes,No internet service,Two year,No,Bank transfer,46.98,1725.02,0,No
CUST02080,Female,0,No,No,54,No,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.07,5062.19,4,Yes
CUST02081,Male,0,Yes,No,71,Yes,No phone service,No,No internet service,No,No internet service,One year,No,Credit card,103.33,7336.85,1,No
CUST02082,Female,0,Yes,Yes,63,No,No,DSL,No,Yes,No internet service,Month-to-month,Yes,Electronic check,91.02,5739.38,0,No
CUST02083,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,83.28,1612.17,1,No
CUST02084,Female,1,No,Yes,3,No,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Electronic check,41.25,124.08,1,Yes
CUST02085,Male,0,Yes,No,17,No,No,Fiber optic,No internet service,No,No,Month-to-month,Yes,Electronic check,104.99,1830.28,5,Yes
CUST02086,Male,0,Yes,No,50,No,No,No,No,No,No,One year,Yes,Electronic check,94.47,,2,No
CUST02087,Female,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card,70.76,4753.81,2,No
CUST02088,Male,0,No,No,19,Yes,No phone service,No,No internet service,No internet service,No,Two year,No,Bank transfer,70.18,1353.11,3,No
CUST02089,Female,0,No,Yes,8,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,76.06,651.02,1,Yes
CUST02090,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,102.48,2608.36,3,Yes
CUST02091,Female,1,Yes,No,24,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,93.71,2254.85,1,Yes
CUST02092,Female,0,No,No,67,Yes,No phone service,DSL,No,No internet service,Yes,Two year,No,Mailed check,105.34,7096.68,1,No
CUST02093,Female,0,No,No,40,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,One year,No,Bank transfer,69.74,2818.51,1,No
CUST02094,Female,0,Yes,No,58,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,81.71,4768.46,1,No
CUST02095,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,105.17,4666.45,2,Yes
CUST02096,Male,0,No,No,40,Yes,No phone service,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,41.7,1679.14,3,No
CUST02097,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,63.29,2368.28,1,No
CUST02098,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Credit card,81.31,1479.55,3,Yes
CUST02099,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,111.34,1452.15,1,Yes
CUST02100,Male,0,Yes,No,20,Yes,No phone service,DSL,No,Yes,No,Two year,Yes,Electronic check,19.62,397.65,2,No
CUST02101,Male,0,Yes,No,14,Yes,Yes,DSL,No,No internet service,No internet service,One year,No,Mailed check,39.68,562.34,0,No
CUST02102,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Credit card,41.91,114.56,0,Yes
CUST02103,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.31,1852.45,1,Yes
CUST02104,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No,Yes,No internet service,One year,Yes,Electronic check,46.74,2131.81,2,No
CUST02105,Female,0,Yes,No,15,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,78.19,1202.26,2,No
CUST02106,Female,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,108.33,1453.48,2,Yes
CUST02107,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,82.97,695.08,0,Yes
CUST02108,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No internet service,One year,No,Credit card,42.64,305.12,0,No
CUST02109,Male,1,Yes,No,13,Yes,No,No,No internet service,Yes,No,One year,Yes,Mailed check,106.1,1380.85,0,No
CUST02110,Female,1,No,No,5,No,No phone service,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.47,447.56,1,Yes
CUST02111,Female,0,No,No,14,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,40.33,565.94,4,No
CUST02112,Male,0,No,No,51,Yes,No,DSL,Yes,No internet service,No,Month-to-month,Yes,Credit card,54.89,2835.86,2,No
CUST02113,Female,0,Yes,No,71,No,No,Fiber optic,Yes,Yes,Yes,One year,No,Credit card,98.58,7018.47,1,No
CUST02114,Male,0,Yes,No,33,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,93.37,3111.78,1,Yes
CUST02115,Male,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Mailed check,76.81,15.48,2,No
CUST02116,Female,0,No,Yes,68,Yes,No phone service,DSL,No internet service,No,Yes,Two year,Yes,Credit card,32.77,2236.32,1,No
